"order_id","customer_id","customer_email","customer_name","status","currency","payment_method","payment_method_title","date_created","date_paid","date_completed","order_total","order_subtotal","order_tax_total","order_shipping_total","order_discount_total","billing_first_name","billing_last_name","billing_email","billing_address_1","billing_address_2","billing_city","billing_state","billing_postcode","billing_country","billing_phone","shipping_first_name","shipping_last_name","shipping_email","shipping_address_1","shipping_address_2","shipping_city","shipping_state","shipping_postcode","shipping_country","shipping_phone","item_product_id","item_variant_id","item_title","item_quantity","item_price","item_total"
2162,1590,"chloé.simon@email.example","Chloé Simon","completed","EUR","bacs","Bank Transfer","2025-03-30T10:00:57.316Z","2025-03-30T10:45:36.567Z","2025-03-31T01:54:28.261Z",4044,3600,792,12,360,"Chloé","Simon","chloé.simon@email.example","Rue de Marseille 94","","Lyon","","34000","FR","+33807689660","Chloé","Simon","chloé.simon@email.example","Rue de Marseille 94","","Lyon","","34000","FR","+33807689660",6,,,3,1200,3600
2163,1590,"chloé.simon@email.example","Chloé Simon","completed","EUR","bacs","Bank Transfer","2025-08-03T15:17:24.901Z","2025-08-04T11:06:57.535Z","2025-08-09T08:18:22.545Z",9038.4,8070,1775.4,0,807,"Chloé","Simon","chloé.simon@email.example","Rue de Toulouse 56","","Paris","","67000","FR","+33340532633","Chloé","Simon","chloé.simon@email.example","Rue de Toulouse 56","","Paris","","67000","FR","+33340532633",46,,,2,1200,2400
2163,1590,"chloé.simon@email.example","Chloé Simon","completed","EUR","bacs","Bank Transfer","2025-08-03T15:17:24.901Z","2025-08-04T11:06:57.535Z","2025-08-09T08:18:22.545Z",9038.4,8070,1775.4,0,807,"Chloé","Simon","chloé.simon@email.example","Rue de Toulouse 56","","Paris","","67000","FR","+33340532633","Chloé","Simon","chloé.simon@email.example","Rue de Toulouse 56","","Paris","","67000","FR","+33340532633",3,,,3,1890,5670
2164,1591,"noah.wilson@email.example","Noah Wilson","completed","EUR","bacs","Bank Transfer","2024-04-01T17:03:24.890Z","2024-04-01T17:08:44.011Z","2024-04-04T14:13:10.065Z",1113.315,870.75,191.565,51,0,"Noah","Wilson","noah.wilson@email.example","Birmingham Street 7","","Sheffield","","CF1 1AA","GB","+44976081605","Noah","Wilson","noah.wilson@email.example","Birmingham Street 7","","Sheffield","","CF1 1AA","GB","+44976081605",75,,,3,46.5,139.5
2164,1591,"noah.wilson@email.example","Noah Wilson","completed","EUR","bacs","Bank Transfer","2024-04-01T17:03:24.890Z","2024-04-01T17:08:44.011Z","2024-04-04T14:13:10.065Z",1113.315,870.75,191.565,51,0,"Noah","Wilson","noah.wilson@email.example","Birmingham Street 7","","Sheffield","","CF1 1AA","GB","+44976081605","Noah","Wilson","noah.wilson@email.example","Birmingham Street 7","","Sheffield","","CF1 1AA","GB","+44976081605",23,,,3,243.75,731.25
2165,1592,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-12-19T20:22:28.758Z","2023-12-20T12:40:03.498Z","2023-12-27T07:39:47.698Z",13385.535,10971.75,2413.785,0,0,"Mia","Davis","mia.davis@email.example","Cardiff Street 17","","Bristol","","CF1 1AA","GB","+44997221620","Mia","Davis","mia.davis@email.example","Cardiff Street 17","","Bristol","","CF1 1AA","GB","+44997221620",3,,,3,1890,5670
2165,1592,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-12-19T20:22:28.758Z","2023-12-20T12:40:03.498Z","2023-12-27T07:39:47.698Z",13385.535,10971.75,2413.785,0,0,"Mia","Davis","mia.davis@email.example","Cardiff Street 17","","Bristol","","CF1 1AA","GB","+44997221620","Mia","Davis","mia.davis@email.example","Cardiff Street 17","","Bristol","","CF1 1AA","GB","+44997221620",95,,,1,1949.25,1949.25
2165,1592,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-12-19T20:22:28.758Z","2023-12-20T12:40:03.498Z","2023-12-27T07:39:47.698Z",13385.535,10971.75,2413.785,0,0,"Mia","Davis","mia.davis@email.example","Cardiff Street 17","","Bristol","","CF1 1AA","GB","+44997221620","Mia","Davis","mia.davis@email.example","Cardiff Street 17","","Bristol","","CF1 1AA","GB","+44997221620",42,,,3,855,2565
2165,1592,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-12-19T20:22:28.758Z","2023-12-20T12:40:03.498Z","2023-12-27T07:39:47.698Z",13385.535,10971.75,2413.785,0,0,"Mia","Davis","mia.davis@email.example","Cardiff Street 17","","Bristol","","CF1 1AA","GB","+44997221620","Mia","Davis","mia.davis@email.example","Cardiff Street 17","","Bristol","","CF1 1AA","GB","+44997221620",32,,,2,393.75,787.5
2166,1593,"camille.simon@email.example","Camille Simon","completed","EUR","bacs","Bank Transfer","2024-08-28T01:35:39.048Z","2024-08-28T12:12:24.057Z","2024-08-29T04:03:07.265Z",3312.3,2715,597.3,0,0,"Camille","Simon","camille.simon@email.example","Rue de Montpellier 83","","Montpellier","","44000","FR","+33110791390","Camille","Simon","camille.simon@email.example","Rue de Montpellier 83","","Montpellier","","44000","FR","+33110791390",28,,,2,253.5,507
2166,1593,"camille.simon@email.example","Camille Simon","completed","EUR","bacs","Bank Transfer","2024-08-28T01:35:39.048Z","2024-08-28T12:12:24.057Z","2024-08-29T04:03:07.265Z",3312.3,2715,597.3,0,0,"Camille","Simon","camille.simon@email.example","Rue de Montpellier 83","","Montpellier","","44000","FR","+33110791390","Camille","Simon","camille.simon@email.example","Rue de Montpellier 83","","Montpellier","","44000","FR","+33110791390",41,,,1,1350,1350
2166,1593,"camille.simon@email.example","Camille Simon","completed","EUR","bacs","Bank Transfer","2024-08-28T01:35:39.048Z","2024-08-28T12:12:24.057Z","2024-08-29T04:03:07.265Z",3312.3,2715,597.3,0,0,"Camille","Simon","camille.simon@email.example","Rue de Montpellier 83","","Montpellier","","44000","FR","+33110791390","Camille","Simon","camille.simon@email.example","Rue de Montpellier 83","","Montpellier","","44000","FR","+33110791390",25,,,2,429,858
2167,1594,"mia.brown@email.example","Mia Brown","completed","EUR","bacs","Bank Transfer","2024-03-09T23:40:29.816Z","2024-03-10T05:24:28.117Z","2024-03-15T06:10:15.897Z",585.6,480,105.6,0,0,"Mia","Brown","mia.brown@email.example","Sheffield Street 59","","Cardiff","","CF1 1AA","GB","+44169145532","Mia","Brown","mia.brown@email.example","Sheffield Street 59","","Cardiff","","CF1 1AA","GB","+44169145532",68,,,2,240,480
2168,1596,"matteo.fontana@email.example","Matteo Fontana","completed","EUR","bacs","Bank Transfer","2025-02-13T13:56:33.213Z","2025-02-14T02:37:52.172Z","2025-02-15T09:31:15.726Z",1194.9,945,207.9,42,0,"Matteo","Fontana","matteo.fontana@email.example","Via Genova 79","","Roma","","00100","IT","+39983724534","Matteo","Fontana","matteo.fontana@email.example","Via Genova 79","","Roma","","00100","IT","+39983724534",76,,,1,945,945
2169,1596,"matteo.fontana@email.example","Matteo Fontana","completed","EUR","bacs","Bank Transfer","2024-11-11T19:02:26.664Z","2024-11-11T20:08:09.583Z","2024-11-18T18:22:05.072Z",1398.6,1248.75,274.725,0,124.875,"Matteo","Fontana","matteo.fontana@email.example","Via Bari 62","","Catania","","50100","IT","+39927462409","Matteo","Fontana","matteo.fontana@email.example","Via Bari 62","","Catania","","50100","IT","+39927462409",32,,,1,393.75,393.75
2169,1596,"matteo.fontana@email.example","Matteo Fontana","completed","EUR","bacs","Bank Transfer","2024-11-11T19:02:26.664Z","2024-11-11T20:08:09.583Z","2024-11-18T18:22:05.072Z",1398.6,1248.75,274.725,0,124.875,"Matteo","Fontana","matteo.fontana@email.example","Via Bari 62","","Catania","","50100","IT","+39927462409","Matteo","Fontana","matteo.fontana@email.example","Via Bari 62","","Catania","","50100","IT","+39927462409",42,,,1,855,855
2170,1597,"leonardo.costa@email.example","Leonardo Costa","completed","EUR","bacs","Bank Transfer","2023-11-08T00:42:14.451Z","2023-11-08T05:04:09.333Z","2023-11-08T21:00:46.826Z",2727.48,2435.25,535.755,0,243.525,"Leonardo","Costa","leonardo.costa@email.example","Via Napoli 89","","Napoli","","90100","IT","+39288294303","Leonardo","Costa","leonardo.costa@email.example","Via Napoli 89","","Napoli","","90100","IT","+39288294303",65,,,2,27,54
2170,1597,"leonardo.costa@email.example","Leonardo Costa","completed","EUR","bacs","Bank Transfer","2023-11-08T00:42:14.451Z","2023-11-08T05:04:09.333Z","2023-11-08T21:00:46.826Z",2727.48,2435.25,535.755,0,243.525,"Leonardo","Costa","leonardo.costa@email.example","Via Napoli 89","","Napoli","","90100","IT","+39288294303","Leonardo","Costa","leonardo.costa@email.example","Via Napoli 89","","Napoli","","90100","IT","+39288294303",46,,,1,1200,1200
2170,1597,"leonardo.costa@email.example","Leonardo Costa","completed","EUR","bacs","Bank Transfer","2023-11-08T00:42:14.451Z","2023-11-08T05:04:09.333Z","2023-11-08T21:00:46.826Z",2727.48,2435.25,535.755,0,243.525,"Leonardo","Costa","leonardo.costa@email.example","Via Napoli 89","","Napoli","","90100","IT","+39288294303","Leonardo","Costa","leonardo.costa@email.example","Via Napoli 89","","Napoli","","90100","IT","+39288294303",32,,,3,393.75,1181.25
2171,1597,"leonardo.costa@email.example","Leonardo Costa","completed","EUR","bacs","Bank Transfer","2023-11-24T03:47:38.292Z","2023-11-24T05:30:35.225Z","2023-11-26T19:32:28.301Z",1676,1350,297,29,0,"Leonardo","Costa","leonardo.costa@email.example","Via Palermo 44","","Torino","","80100","IT","+39360111483","Leonardo","Costa","leonardo.costa@email.example","Via Palermo 44","","Torino","","80100","IT","+39360111483",43,,,1,1350,1350
2172,1598,"giorgia.rossi@email.example","Giorgia Rossi","completed","EUR","bacs","Bank Transfer","2024-07-09T20:31:11.744Z","2024-07-10T01:10:05.299Z","2024-07-16T14:05:34.190Z",4604.3,3765,828.3,11,0,"Giorgia","Rossi","giorgia.rossi@email.example","Via Catania 64","","Bologna","","00100","IT","+39728090628","Giorgia","Rossi","giorgia.rossi@email.example","Via Catania 64","","Bologna","","00100","IT","+39728090628",10,,,1,330,330
2172,1598,"giorgia.rossi@email.example","Giorgia Rossi","completed","EUR","bacs","Bank Transfer","2024-07-09T20:31:11.744Z","2024-07-10T01:10:05.299Z","2024-07-16T14:05:34.190Z",4604.3,3765,828.3,11,0,"Giorgia","Rossi","giorgia.rossi@email.example","Via Catania 64","","Bologna","","00100","IT","+39728090628","Giorgia","Rossi","giorgia.rossi@email.example","Via Catania 64","","Bologna","","00100","IT","+39728090628",4,,,2,1530,3060
2172,1598,"giorgia.rossi@email.example","Giorgia Rossi","completed","EUR","bacs","Bank Transfer","2024-07-09T20:31:11.744Z","2024-07-10T01:10:05.299Z","2024-07-16T14:05:34.190Z",4604.3,3765,828.3,11,0,"Giorgia","Rossi","giorgia.rossi@email.example","Via Catania 64","","Bologna","","00100","IT","+39728090628","Giorgia","Rossi","giorgia.rossi@email.example","Via Catania 64","","Bologna","","00100","IT","+39728090628",63,,,1,375,375
2173,1599,"james.wilson@email.example","James Wilson","completed","EUR","bacs","Bank Transfer","2024-10-13T20:47:56.771Z","2024-10-14T03:39:14.856Z","2024-10-19T22:27:27.747Z",10971.125,8981.25,1975.875,14,0,"James","Wilson","james.wilson@email.example","Birmingham Street 14","","Liverpool","","G1 1AA","GB","+44990019504","James","Wilson","james.wilson@email.example","Birmingham Street 14","","Liverpool","","G1 1AA","GB","+44990019504",4,,,2,1530,3060
2173,1599,"james.wilson@email.example","James Wilson","completed","EUR","bacs","Bank Transfer","2024-10-13T20:47:56.771Z","2024-10-14T03:39:14.856Z","2024-10-19T22:27:27.747Z",10971.125,8981.25,1975.875,14,0,"James","Wilson","james.wilson@email.example","Birmingham Street 14","","Liverpool","","G1 1AA","GB","+44990019504","James","Wilson","james.wilson@email.example","Birmingham Street 14","","Liverpool","","G1 1AA","GB","+44990019504",57,,,3,843.75,2531.25
2173,1599,"james.wilson@email.example","James Wilson","completed","EUR","bacs","Bank Transfer","2024-10-13T20:47:56.771Z","2024-10-14T03:39:14.856Z","2024-10-19T22:27:27.747Z",10971.125,8981.25,1975.875,14,0,"James","Wilson","james.wilson@email.example","Birmingham Street 14","","Liverpool","","G1 1AA","GB","+44990019504","James","Wilson","james.wilson@email.example","Birmingham Street 14","","Liverpool","","G1 1AA","GB","+44990019504",97,,,2,1575,3150
2173,1599,"james.wilson@email.example","James Wilson","completed","EUR","bacs","Bank Transfer","2024-10-13T20:47:56.771Z","2024-10-14T03:39:14.856Z","2024-10-19T22:27:27.747Z",10971.125,8981.25,1975.875,14,0,"James","Wilson","james.wilson@email.example","Birmingham Street 14","","Liverpool","","G1 1AA","GB","+44990019504","James","Wilson","james.wilson@email.example","Birmingham Street 14","","Liverpool","","G1 1AA","GB","+44990019504",68,,,1,240,240
2174,1600,"giulia.bianchi@email.example","Giulia Bianchi","completed","EUR","bacs","Bank Transfer","2024-05-23T21:48:04.184Z","2024-05-24T16:13:18.974Z","2024-05-28T19:41:27.573Z",4752.51,3895.5,857.01,0,0,"Giulia","Bianchi","giulia.bianchi@email.example","Via Catania 85","","Napoli","","50100","IT","+39544100506","Giulia","Bianchi","giulia.bianchi@email.example","Via Catania 85","","Napoli","","50100","IT","+39544100506",61,,,3,1012.5,3037.5
2174,1600,"giulia.bianchi@email.example","Giulia Bianchi","completed","EUR","bacs","Bank Transfer","2024-05-23T21:48:04.184Z","2024-05-24T16:13:18.974Z","2024-05-28T19:41:27.573Z",4752.51,3895.5,857.01,0,0,"Giulia","Bianchi","giulia.bianchi@email.example","Via Catania 85","","Napoli","","50100","IT","+39544100506","Giulia","Bianchi","giulia.bianchi@email.example","Via Catania 85","","Napoli","","50100","IT","+39544100506",25,,,2,429,858
2175,1601,"isabella.jones@email.example","Isabella Jones","completed","EUR","bacs","Bank Transfer","2025-06-30T13:24:35.565Z","2025-07-01T04:13:36.988Z","2025-07-04T19:28:10.678Z",12554.715,10290.75,2263.965,0,0,"Isabella","Jones","isabella.jones@email.example","Bristol Street 23","","Liverpool","","S1 1AA","GB","+44438476067","Isabella","Jones","isabella.jones@email.example","Bristol Street 23","","Liverpool","","S1 1AA","GB","+44438476067",95,,,3,1949.25,5847.75
2175,1601,"isabella.jones@email.example","Isabella Jones","completed","EUR","bacs","Bank Transfer","2025-06-30T13:24:35.565Z","2025-07-01T04:13:36.988Z","2025-07-04T19:28:10.678Z",12554.715,10290.75,2263.965,0,0,"Isabella","Jones","isabella.jones@email.example","Bristol Street 23","","Liverpool","","S1 1AA","GB","+44438476067","Isabella","Jones","isabella.jones@email.example","Bristol Street 23","","Liverpool","","S1 1AA","GB","+44438476067",37,,,1,3960,3960
2175,1601,"isabella.jones@email.example","Isabella Jones","completed","EUR","bacs","Bank Transfer","2025-06-30T13:24:35.565Z","2025-07-01T04:13:36.988Z","2025-07-04T19:28:10.678Z",12554.715,10290.75,2263.965,0,0,"Isabella","Jones","isabella.jones@email.example","Bristol Street 23","","Liverpool","","S1 1AA","GB","+44438476067","Isabella","Jones","isabella.jones@email.example","Bristol Street 23","","Liverpool","","S1 1AA","GB","+44438476067",25,,,1,429,429
2175,1601,"isabella.jones@email.example","Isabella Jones","completed","EUR","bacs","Bank Transfer","2025-06-30T13:24:35.565Z","2025-07-01T04:13:36.988Z","2025-07-04T19:28:10.678Z",12554.715,10290.75,2263.965,0,0,"Isabella","Jones","isabella.jones@email.example","Bristol Street 23","","Liverpool","","S1 1AA","GB","+44438476067","Isabella","Jones","isabella.jones@email.example","Bristol Street 23","","Liverpool","","S1 1AA","GB","+44438476067",65,,,2,27,54
2176,1602,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-10-11T22:16:28.382Z","2023-10-12T06:49:15.023Z","2023-10-14T09:05:54.401Z",7194.45,5872.5,1291.95,30,0,"Mia","Davis","mia.davis@email.example","Cardiff Street 95","","Bristol","","SW1A 1AA","GB","+44981639463","Mia","Davis","mia.davis@email.example","Cardiff Street 95","","Bristol","","SW1A 1AA","GB","+44981639463",50,,,3,1116,3348
2176,1602,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-10-11T22:16:28.382Z","2023-10-12T06:49:15.023Z","2023-10-14T09:05:54.401Z",7194.45,5872.5,1291.95,30,0,"Mia","Davis","mia.davis@email.example","Cardiff Street 95","","Bristol","","SW1A 1AA","GB","+44981639463","Mia","Davis","mia.davis@email.example","Cardiff Street 95","","Bristol","","SW1A 1AA","GB","+44981639463",61,,,1,1012.5,1012.5
2176,1602,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-10-11T22:16:28.382Z","2023-10-12T06:49:15.023Z","2023-10-14T09:05:54.401Z",7194.45,5872.5,1291.95,30,0,"Mia","Davis","mia.davis@email.example","Cardiff Street 95","","Bristol","","SW1A 1AA","GB","+44981639463","Mia","Davis","mia.davis@email.example","Cardiff Street 95","","Bristol","","SW1A 1AA","GB","+44981639463",24,,,1,312,312
2176,1602,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-10-11T22:16:28.382Z","2023-10-12T06:49:15.023Z","2023-10-14T09:05:54.401Z",7194.45,5872.5,1291.95,30,0,"Mia","Davis","mia.davis@email.example","Cardiff Street 95","","Bristol","","SW1A 1AA","GB","+44981639463","Mia","Davis","mia.davis@email.example","Cardiff Street 95","","Bristol","","SW1A 1AA","GB","+44981639463",46,,,1,1200,1200
2177,1602,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-12-27T21:51:42.620Z","2023-12-28T08:34:33.538Z","2023-12-29T06:25:46.738Z",12323.22,10101,2222.22,0,0,"Mia","Davis","mia.davis@email.example","Birmingham Street 47","","Leeds","","BS1 1AA","GB","+44282883904","Mia","Davis","mia.davis@email.example","Birmingham Street 47","","Leeds","","BS1 1AA","GB","+44282883904",77,,,2,240,480
2177,1602,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-12-27T21:51:42.620Z","2023-12-28T08:34:33.538Z","2023-12-29T06:25:46.738Z",12323.22,10101,2222.22,0,0,"Mia","Davis","mia.davis@email.example","Birmingham Street 47","","Leeds","","BS1 1AA","GB","+44282883904","Mia","Davis","mia.davis@email.example","Birmingham Street 47","","Leeds","","BS1 1AA","GB","+44282883904",86,,,2,3150,6300
2177,1602,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-12-27T21:51:42.620Z","2023-12-28T08:34:33.538Z","2023-12-29T06:25:46.738Z",12323.22,10101,2222.22,0,0,"Mia","Davis","mia.davis@email.example","Birmingham Street 47","","Leeds","","BS1 1AA","GB","+44282883904","Mia","Davis","mia.davis@email.example","Birmingham Street 47","","Leeds","","BS1 1AA","GB","+44282883904",78,,,3,57,171
2177,1602,"mia.davis@email.example","Mia Davis","completed","EUR","bacs","Bank Transfer","2023-12-27T21:51:42.620Z","2023-12-28T08:34:33.538Z","2023-12-29T06:25:46.738Z",12323.22,10101,2222.22,0,0,"Mia","Davis","mia.davis@email.example","Birmingham Street 47","","Leeds","","BS1 1AA","GB","+44282883904","Mia","Davis","mia.davis@email.example","Birmingham Street 47","","Leeds","","BS1 1AA","GB","+44282883904",86,,,1,3150,3150
2178,1603,"noah.davis@email.example","Noah Davis","completed","EUR","bacs","Bank Transfer","2024-11-04T05:39:20.484Z","2024-11-04T20:10:43.007Z","2024-11-07T17:48:14.151Z",2108.75,1687.5,371.25,50,0,"Noah","Davis","noah.davis@email.example","Glasgow Street 100","","Manchester","","EH1 1AA","GB","+44711930724","Noah","Davis","noah.davis@email.example","Glasgow Street 100","","Manchester","","EH1 1AA","GB","+44711930724",57,,,2,843.75,1687.5
2179,1604,"giorgia.bianchi@email.example","Giorgia Bianchi","completed","EUR","bacs","Bank Transfer","2023-12-25T10:30:18.990Z","2023-12-25T15:59:27.922Z","2023-12-26T05:15:07.377Z",7703,6300,1386,17,0,"Giorgia","Bianchi","giorgia.bianchi@email.example","Via Catania 47","","Bologna","","00100","IT","+39592643142","Giorgia","Bianchi","giorgia.bianchi@email.example","Via Catania 47","","Bologna","","00100","IT","+39592643142",86,,,2,3150,6300
2180,1605,"noah.johnson@email.example","Noah Johnson","completed","EUR","bacs","Bank Transfer","2025-01-27T12:51:11.541Z","2025-01-28T00:19:55.053Z","2025-01-31T03:20:29.744Z",12623.34,10347,2276.34,0,0,"Noah","Johnson","noah.johnson@email.example","Bristol Street 91","","Glasgow","","L1 1AA","GB","+44596271316","Noah","Johnson","noah.johnson@email.example","Bristol Street 91","","Glasgow","","L1 1AA","GB","+44596271316",24,,,3,312,936
2180,1605,"noah.johnson@email.example","Noah Johnson","completed","EUR","bacs","Bank Transfer","2025-01-27T12:51:11.541Z","2025-01-28T00:19:55.053Z","2025-01-31T03:20:29.744Z",12623.34,10347,2276.34,0,0,"Noah","Johnson","noah.johnson@email.example","Bristol Street 91","","Glasgow","","L1 1AA","GB","+44596271316","Noah","Johnson","noah.johnson@email.example","Bristol Street 91","","Glasgow","","L1 1AA","GB","+44596271316",33,,,2,168,336
2180,1605,"noah.johnson@email.example","Noah Johnson","completed","EUR","bacs","Bank Transfer","2025-01-27T12:51:11.541Z","2025-01-28T00:19:55.053Z","2025-01-31T03:20:29.744Z",12623.34,10347,2276.34,0,0,"Noah","Johnson","noah.johnson@email.example","Bristol Street 91","","Glasgow","","L1 1AA","GB","+44596271316","Noah","Johnson","noah.johnson@email.example","Bristol Street 91","","Glasgow","","L1 1AA","GB","+44596271316",45,,,3,1275,3825
2180,1605,"noah.johnson@email.example","Noah Johnson","completed","EUR","bacs","Bank Transfer","2025-01-27T12:51:11.541Z","2025-01-28T00:19:55.053Z","2025-01-31T03:20:29.744Z",12623.34,10347,2276.34,0,0,"Noah","Johnson","noah.johnson@email.example","Bristol Street 91","","Glasgow","","L1 1AA","GB","+44596271316","Noah","Johnson","noah.johnson@email.example","Bristol Street 91","","Glasgow","","L1 1AA","GB","+44596271316",96,,,2,2625,5250
2181,1606,"isabella.rodriguez@email.example","Isabella Rodriguez","completed","EUR","bacs","Bank Transfer","2025-04-24T18:48:43.104Z","2025-04-24T20:18:17.726Z","2025-04-25T14:18:48.248Z",1615.1399999999999,1287,283.14,45,0,"Isabella","Rodriguez","isabella.rodriguez@email.example","Oxford Street 92","","Leeds","","S1 1AA","GB","+44474499489","Isabella","Rodriguez","isabella.rodriguez@email.example","Oxford Street 92","","Leeds","","S1 1AA","GB","+44474499489",25,,,3,429,1287
2182,1606,"isabella.rodriguez@email.example","Isabella Rodriguez","completed","EUR","bacs","Bank Transfer","2023-10-27T20:25:21.620Z","2023-10-28T18:31:05.636Z","2023-10-28T23:29:01.759Z",10710.35,8767.5,1928.85,14,0,"Isabella","Rodriguez","isabella.rodriguez@email.example","Manchester Street 30","","Manchester","","B1 1AA","GB","+44218624280","Isabella","Rodriguez","isabella.rodriguez@email.example","Manchester Street 30","","Manchester","","B1 1AA","GB","+44218624280",64,,,1,375,375
2182,1606,"isabella.rodriguez@email.example","Isabella Rodriguez","completed","EUR","bacs","Bank Transfer","2023-10-27T20:25:21.620Z","2023-10-28T18:31:05.636Z","2023-10-28T23:29:01.759Z",10710.35,8767.5,1928.85,14,0,"Isabella","Rodriguez","isabella.rodriguez@email.example","Manchester Street 30","","Manchester","","B1 1AA","GB","+44218624280","Isabella","Rodriguez","isabella.rodriguez@email.example","Manchester Street 30","","Manchester","","B1 1AA","GB","+44218624280",85,,,2,2677.5,5355
2182,1606,"isabella.rodriguez@email.example","Isabella Rodriguez","completed","EUR","bacs","Bank Transfer","2023-10-27T20:25:21.620Z","2023-10-28T18:31:05.636Z","2023-10-28T23:29:01.759Z",10710.35,8767.5,1928.85,14,0,"Isabella","Rodriguez","isabella.rodriguez@email.example","Manchester Street 30","","Manchester","","B1 1AA","GB","+44218624280","Isabella","Rodriguez","isabella.rodriguez@email.example","Manchester Street 30","","Manchester","","B1 1AA","GB","+44218624280",61,,,3,1012.5,3037.5
2183,1607,"marco.fontana@email.example","Marco Fontana","completed","EUR","bacs","Bank Transfer","2023-09-20T00:31:23.797Z","2023-09-20T21:42:48.112Z","2023-09-21T08:22:39.562Z",15673.95,12847.5,2826.45,0,0,"Marco","Fontana","marco.fontana@email.example","Via Milano 68","","Bologna","","40100","IT","+39661740213","Marco","Fontana","marco.fontana@email.example","Via Milano 68","","Bologna","","40100","IT","+39661740213",43,,,3,1350,4050
2183,1607,"marco.fontana@email.example","Marco Fontana","completed","EUR","bacs","Bank Transfer","2023-09-20T00:31:23.797Z","2023-09-20T21:42:48.112Z","2023-09-21T08:22:39.562Z",15673.95,12847.5,2826.45,0,0,"Marco","Fontana","marco.fontana@email.example","Via Milano 68","","Bologna","","40100","IT","+39661740213","Marco","Fontana","marco.fontana@email.example","Via Milano 68","","Bologna","","40100","IT","+39661740213",40,,,3,2362.5,7087.5
2183,1607,"marco.fontana@email.example","Marco Fontana","completed","EUR","bacs","Bank Transfer","2023-09-20T00:31:23.797Z","2023-09-20T21:42:48.112Z","2023-09-21T08:22:39.562Z",15673.95,12847.5,2826.45,0,0,"Marco","Fontana","marco.fontana@email.example","Via Milano 68","","Bologna","","40100","IT","+39661740213","Marco","Fontana","marco.fontana@email.example","Via Milano 68","","Bologna","","40100","IT","+39661740213",42,,,2,855,1710
2184,1609,"arthur.durand@email.example","Arthur Durand","completed","EUR","bacs","Bank Transfer","2025-01-15T06:47:20.017Z","2025-01-15T15:10:58.250Z","2025-01-22T11:54:09.233Z",937.81,760.5,167.31,10,0,"Arthur","Durand","arthur.durand@email.example","Rue de Marseille 45","","Paris","","75001","FR","+33796239675","Arthur","Durand","arthur.durand@email.example","Rue de Marseille 45","","Paris","","75001","FR","+33796239675",28,,,3,253.5,760.5
2185,1609,"arthur.durand@email.example","Arthur Durand","completed","EUR","bacs","Bank Transfer","2025-05-05T16:05:12.936Z","2025-05-06T00:12:09.034Z","2025-05-06T15:46:10.331Z",2099.6,1680,369.6,50,0,"Arthur","Durand","arthur.durand@email.example","Rue de Nantes 40","","Lyon","","13001","FR","+33437407967","Arthur","Durand","arthur.durand@email.example","Rue de Nantes 40","","Lyon","","13001","FR","+33437407967",87,,,1,1680,1680
2186,1610,"léa.simon@email.example","Léa Simon","completed","EUR","bacs","Bank Transfer","2025-05-30T03:29:12.523Z","2025-05-30T06:52:27.830Z","2025-06-02T10:26:02.197Z",1500.6,1230,270.6,0,0,"Léa","Simon","léa.simon@email.example","Rue de Nice 26","","Nice","","31000","FR","+33515314649","Léa","Simon","léa.simon@email.example","Rue de Nice 26","","Nice","","31000","FR","+33515314649",71,,,2,615,1230
2187,1611,"noah.garcia@email.example","Noah Garcia","completed","EUR","bacs","Bank Transfer","2023-09-26T00:48:40.457Z","2023-09-26T02:45:56.011Z","2023-09-29T02:34:14.608Z",11052.72,9868.5,2171.07,0,986.85,"Noah","Garcia","noah.garcia@email.example","Edinburgh Street 60","","Glasgow","","L1 1AA","GB","+44203052466","Noah","Garcia","noah.garcia@email.example","Edinburgh Street 60","","Glasgow","","L1 1AA","GB","+44203052466",79,,,1,1080,1080
2187,1611,"noah.garcia@email.example","Noah Garcia","completed","EUR","bacs","Bank Transfer","2023-09-26T00:48:40.457Z","2023-09-26T02:45:56.011Z","2023-09-29T02:34:14.608Z",11052.72,9868.5,2171.07,0,986.85,"Noah","Garcia","noah.garcia@email.example","Edinburgh Street 60","","Glasgow","","L1 1AA","GB","+44203052466","Noah","Garcia","noah.garcia@email.example","Edinburgh Street 60","","Glasgow","","L1 1AA","GB","+44203052466",24,,,3,312,936
